Index, Position, Quaternion, EulerAngles, Scale, Label
14, (-5.15, -2.57, -15.00), (-0.57357, 0.01073, 0.02572, 0.81868), (290.00, 358.00, 5.00), 2.007305, FracturePlate_1x_MedScrewCut1 (1)
14, (6.97, 1.33, -15.00), (0.68120, 0.31157, -0.16947, 0.64045), (78.00, 126.00, 86.00), 1.096572, Lat_Ins
15, (-2.56, 0.01, -15.00), (-0.66319, -0.25990, 0.04391, 0.70050), (295.00, 268.00, 74.00), 1.470501, Med_Ins
15, (5.33, 1.71, -15.00), (-0.19017, 0.83305, 0.49924, -0.14364), (309.00, 223.00, 313.00), 1.842585, FracturePlate_1x_MedScrewCut1
15, (5.23, 2.13, -15.00), (0.41904, -0.61899, -0.60012, -0.28481), (281.00, 232.00, 248.00), 2.248135, FracturePlate_1x_LatScrewCut1 (1)
15, (5.69, -1.04, -15.00), (-0.45508, 0.39199, -0.11571, 0.79111), (321.00, 69.00, 316.00), 1.892874, Lat_Ins2
17, (-0.92, 2.55, -15.00), (0.12137, -0.59654, -0.15817, 0.77743), (0.00, 285.00, 337.00), 2.582921, FracturePlate_1x_MedScrewCut1
17, (-6.40, -0.72, -15.00), (0.10832, -0.25447, 0.43428, 0.85727), (24.00, 338.00, 49.00), 2.044986, Med_Ins
17, (-6.82, -1.02, -15.00), (-0.29347, 0.36210, -0.79195, 0.39443), (20.00, 53.00, 243.00), 0.6853032, Lat_Ins
18, (-0.98, 2.96, -15.00), (0.33841, 0.63101, -0.59944, 0.35775), (87.00, 119.00, 358.00), 2.000132, FracturePlate_1x_MedScrewCut1
18, (4.32, -0.51, -15.00), (0.69706, -0.31482, 0.21252, 0.60814), (79.00, 207.00, 251.00), 2.167353, FracturePlate_1x_LatScrewCut1
18, (-4.40, -1.08, -15.00), (0.73280, 0.03686, -0.09844, 0.67228), (83.00, 231.00, 220.00), 2.713287, FracturePlate_1x_MedScrewCut1 (1)
19, (-0.74, -1.79, -15.00), (0.05316, 0.71833, 0.68117, -0.13109), (277.00, 252.00, 303.00), 1.69787, Med_Ins (2)
19, (6.04, -0.23, -15.00), (-0.14684, 0.73202, -0.44659, -0.49309), (53.00, 259.00, 22.00), 2.404675, FracturePlate_1x_MedScrewCut1 (1)
19, (-2.72, 2.69, -15.00), (-0.43516, 0.42833, 0.77707, 0.15276), (307.00, 295.00, 193.00), 0.8124318, Lat_Ins
20, (-0.13, -0.29, -15.00), (0.00726, 0.50426, 0.36015, -0.78483), (338.00, 302.00, 323.00), 1.307499, Lat_Ins2
20, (-1.59, 0.61, -15.00), (0.21571, -0.26840, -0.77791, 0.52564), (349.00, 321.00, 252.00), 2.204712, FracturePlate_1x_LatScrewCut1 (1)
20, (-6.13, 0.56, -15.00), (0.90025, -0.00020, 0.41100, 0.14366), (15.00, 130.00, 173.00), 1.412402, FracturePlate_1x_MedScrewCut1
20, (2.58, 0.17, -15.00), (0.14279, -0.54851, -0.26652, 0.77956), (356.00, 291.00, 325.00), 1.82719, Med_Ins (2)
21, (-1.21, -1.34, -15.00), (-0.24758, -0.37818, 0.75899, 0.46863), (20.00, 309.00, 107.00), 1.168883, FracturePlate_1x_LatScrewCut1
21, (-1.16, -1.99, -15.00), (0.46983, -0.58978, 0.22835, 0.61586), (58.00, 255.00, 329.00), 1.3618, Lat_Ins2
21, (-4.12, -2.22, -15.00), (-0.34981, 0.18596, -0.69909, 0.59525), (351.00, 46.00, 257.00), 0.6213204, FracturePlate_1x_LatScrewCut1 (1)
21, (-2.64, 0.66, -15.00), (0.60580, 0.64007, 0.09558, 0.46280), (26.00, 128.00, 74.00), 0.6341987, FracturePlate_1x_MedScrewCut1 (1)
21, (-6.98, 2.61, -15.00), (0.56841, -0.42060, 0.42060, 0.56841), (90.00, 287.00, 0.00), 1.686117, FracturePlate_1x_MedScrewCut1
22, (-6.34, -0.80, -15.00), (0.45758, -0.03119, 0.32506, 0.82703), (51.00, 23.00, 54.00), 2.113371, Med_Ins
22, (-5.39, -1.55, -15.00), (0.53443, 0.14418, -0.75075, 0.36050), (37.00, 299.00, 209.00), 1.064278, FracturePlate_1x_LatScrewCut1 (1)
22, (5.99, -0.66, -15.00), (-0.40942, 0.68595, 0.40610, 0.44378), (293.00, 135.00, 329.00), 1.507694, FracturePlate_1x_MedScrewCut1
22, (2.98, 2.00, -15.00), (0.35974, 0.88728, -0.14609, 0.24897), (26.00, 158.00, 39.00), 0.6452757, Lat_Ins2
23, (-0.88, -2.09, -15.00), (0.63768, 0.04303, 0.09197, 0.76358), (75.00, 45.00, 49.00), 2.70503, FracturePlate_1x_MedScrewCut1
23, (-0.08, -1.20, -15.00), (-0.10401, -0.11683, -0.48559, 0.86008), (343.00, 354.00, 302.00), 2.726764, FracturePlate_1x_MedScrewCut1 (1)
23, (4.68, -1.31, -15.00), (-0.26519, -0.73466, -0.45020, 0.43275), (297.00, 241.00, 0.00), 2.910454, Lat_Ins
23, (3.23, 0.12, -15.00), (0.44256, 0.58730, -0.50191, 0.45532), (83.00, 132.00, 31.00), 2.963603, FracturePlate_1x_LatScrewCut1
23, (-6.13, 0.01, -15.00), (-0.53723, -0.72669, 0.42369, -0.06162), (43.00, 210.00, 85.00), 2.248292, Med_Ins
24, (-0.66, -2.08, -15.00), (0.59611, 0.40260, 0.56174, 0.40866), (2.00, 92.00, 110.00), 1.518599, Lat_Ins2
24, (4.52, 2.03, -15.00), (0.16053, -0.96117, -0.18946, 0.12035), (341.00, 198.00, 338.00), 2.984687, Lat_Ins
24, (-0.60, -2.55, -15.00), (0.16120, 0.67017, 0.70156, -0.18081), (273.00, 342.00, 226.00), 1.395645, Med_Ins
24, (0.42, 0.04, -15.00), (-0.52899, -0.39856, 0.35780, -0.65826), (79.00, 50.00, 345.00), 2.192565, FracturePlate_1x_MedScrewCut1 (1)
25, (-4.98, 0.55, -15.00), (0.71105, -0.34867, 0.53119, 0.30111), (53.00, 115.00, 197.00), 2.431535, Lat_Ins2
25, (-1.95, 1.55, -15.00), (0.17633, -0.72597, 0.62582, 0.22409), (81.00, 222.00, 9.00), 1.062665, Med_Ins (2)
25, (-5.73, 1.96, -15.00), (-0.12490, 0.96209, -0.22357, 0.09386), (24.00, 165.00, 342.00), 1.869055, Lat_Ins
25, (-0.09, 1.08, -15.00), (-0.02370, 0.71413, -0.69868, 0.03603), (85.00, 104.00, 285.00), 2.827308, Med_Ins
25, (5.69, 2.52, -15.00), (0.28291, -0.11439, 0.95133, 0.04292), (14.00, 33.00, 179.00), 1.805404, FracturePlate_1x_MedScrewCut1
26, (2.12, -2.57, -15.00), (-0.09802, 0.70664, -0.68524, 0.14662), (70.00, 93.00, 277.00), 1.12783, Lat_Ins
26, (-3.95, 1.86, -15.00), (-0.50123, 0.27276, 0.62550, 0.53209), (299.00, 316.00, 126.00), 1.170911, FracturePlate_1x_LatScrewCut1
26, (0.20, 1.04, -15.00), (-0.35560, 0.31430, 0.84463, 0.24770), (315.00, 321.00, 164.00), 1.576867, FracturePlate_1x_MedScrewCut1 (1)
26, (-1.13, -1.26, -15.00), (0.07455, 0.88898, 0.36077, -0.27204), (317.00, 216.00, 355.00), 2.739584, FracturePlate_1x_LatScrewCut1 (1)
26, (-1.56, 1.26, -15.00), (-0.32903, 0.84742, 0.30993, -0.27850), (340.00, 226.00, 309.00), 2.636255, Med_Ins
27, (3.12, 2.61, -15.00), (0.07826, -0.74868, 0.53191, 0.38784), (59.00, 255.00, 35.00), 1.393721, Lat_Ins
27, (1.05, -1.62, -15.00), (0.21368, 0.68236, -0.69845, 0.02979), (75.00, 265.00, 105.00), 2.644795, FracturePlate_1x_LatScrewCut1 (1)
27, (-3.11, -2.95, -15.00), (-0.66066, -0.24007, -0.38689, 0.59683), (283.00, 87.00, 220.00), 2.458576, FracturePlate_1x_MedScrewCut1 (1)
28, (6.48, -2.98, -15.00), (-0.78087, 0.12581, 0.44631, 0.41860), (310.00, 247.00, 164.00), 2.922177, Lat_Ins
28, (-1.10, 0.79, -15.00), (-0.09508, 0.12880, 0.89953, 0.40647), (342.00, 356.00, 132.00), 2.174349, Med_Ins (2)
28, (1.91, -0.61, -15.00), (-0.46379, 0.65204, -0.59614, -0.06604), (57.00, 121.00, 255.00), 1.327216, Lat_Ins2
28, (1.10, 0.33, -15.00), (0.72581, -0.24319, -0.03873, 0.64230), (66.00, 245.00, 262.00), 2.306677, FracturePlate_1x_MedScrewCut1
29, (-0.59, 2.15, -15.00), (-0.33457, -0.58098, 0.66764, 0.32368), (34.00, 277.00, 98.00), 2.489803, Med_Ins
29, (-0.66, -0.12, -15.00), (0.37358, 0.57110, 0.37743, -0.62597), (296.00, 279.00, 354.00), 1.394956, Lat_Ins
29, (5.58, -1.26, -15.00), (-0.69108, -0.18142, -0.54901, 0.43369), (307.00, 92.00, 202.00), 2.84343, FracturePlate_1x_MedScrewCut1 (1)
29, (3.96, 1.22, -15.00), (-0.30214, -0.23532, 0.75591, 0.53098), (2.00, 315.00, 109.00), 2.022632, FracturePlate_1x_LatScrewCut1
31, (0.79, -0.61, -15.00), (0.89778, 0.01306, -0.34502, 0.27345), (30.00, 225.00, 191.00), 1.252409, FracturePlate_1x_MedScrewCut1
31, (-5.54, -2.84, -15.00), (0.72742, -0.14620, -0.46938, 0.47871), (34.00, 263.00, 233.00), 2.174625, FracturePlate_1x_MedScrewCut1 (1)
31, (-2.88, 2.39, -15.00), (-0.67266, -0.12718, 0.42002, 0.59576), (316.00, 275.00, 111.00), 0.7304862, Med_Ins (2)
31, (-3.58, 1.86, -15.00), (0.43973, 0.17103, -0.68922, 0.54987), (46.00, 323.00, 241.00), 2.4625, FracturePlate_1x_LatScrewCut1
32, (-6.15, -3.00, -15.00), (-0.59643, 0.29350, -0.25737, -0.70135), (81.00, 318.00, 4.00), 2.126847, Med_Ins
32, (-2.31, 2.87, -15.00), (-0.44512, -0.83838, 0.26468, 0.17010), (17.00, 213.00, 61.00), 0.767018, FracturePlate_1x_LatScrewCut1 (1)
32, (0.95, -0.20, -15.00), (-0.06732, 0.61202, -0.65153, -0.44318), (59.00, 298.00, 74.00), 2.733533, Med_Ins (2)
32, (-0.74, -1.64, -15.00), (0.07388, -0.77566, 0.35656, 0.51552), (39.00, 254.00, 19.00), 0.6900973, FracturePlate_1x_MedScrewCut1 (1)
33, (3.83, 0.50, -15.00), (0.19491, -0.67971, 0.06163, 0.70442), (21.00, 270.00, 349.00), 2.90429, Med_Ins (2)
33, (6.09, -1.61, -15.00), (-0.83363, -0.20795, 0.34589, 0.37707), (331.00, 237.00, 136.00), 0.6546633, FracturePlate_1x_LatScrewCut1 (1)
33, (-5.42, -1.35, -15.00), (0.66131, 0.72192, -0.17482, 0.10458), (23.00, 185.00, 86.00), 2.697857, FracturePlate_1x_LatScrewCut1
34, (6.56, -1.38, -15.00), (-0.39552, -0.59948, 0.58640, -0.37459), (88.00, 205.00, 91.00), 2.796784, FracturePlate_1x_LatScrewCut1
34, (-4.31, -2.52, -15.00), (-0.63879, 0.08783, 0.71541, 0.26911), (332.00, 281.00, 162.00), 1.21952, FracturePlate_1x_LatScrewCut1 (1)
34, (-0.98, -0.09, -15.00), (-0.42249, 0.63250, 0.39271, 0.51694), (291.00, 116.00, 339.00), 2.401524, Med_Ins
34, (6.48, 1.63, -15.00), (-0.73968, -0.10996, 0.37229, 0.54972), (313.00, 260.00, 123.00), 0.9100065, Lat_Ins
35, (6.75, 1.73, -15.00), (0.00020, 0.42052, 0.30814, 0.85335), (345.00, 48.00, 33.00), 2.415662, FracturePlate_1x_MedScrewCut1 (1)
35, (-0.85, 0.46, -15.00), (-0.25689, 0.77092, 0.56295, 0.15092), (289.00, 190.00, 316.00), 2.483359, FracturePlate_1x_MedScrewCut1
35, (-1.55, -2.38, -15.00), (-0.76597, -0.11026, -0.04896, 0.63145), (282.00, 198.00, 149.00), 2.44651, FracturePlate_1x_LatScrewCut1 (1)
35, (-1.65, -1.26, -15.00), (0.48340, -0.20139, -0.40748, 0.74815), (34.00, 303.00, 284.00), 2.897564, Med_Ins
35, (-0.99, -0.46, -15.00), (0.18232, 0.58411, -0.74158, -0.27502), (50.00, 293.00, 105.00), 2.387021, Lat_Ins
36, (-2.79, -1.83, -15.00), (0.25609, -0.32110, 0.69106, -0.59476), (8.00, 48.00, 265.00), 0.6617927, Med_Ins (2)
36, (-3.09, -2.68, -15.00), (0.15648, 0.53113, 0.57414, -0.60315), (307.00, 310.00, 299.00), 1.544859, FracturePlate_1x_LatScrewCut1 (1)
36, (5.06, 1.09, -15.00), (-0.00806, 0.95465, -0.12897, 0.26821), (14.00, 148.00, 355.00), 1.698913, FracturePlate_1x_MedScrewCut1
36, (-2.36, 0.87, -15.00), (0.11652, -0.67403, -0.16710, -0.71006), (337.00, 86.00, 5.00), 2.74024, Lat_Ins
36, (-1.19, -1.49, -15.00), (0.83216, 0.17888, -0.18783, 0.49014), (62.00, 197.00, 166.00), 0.9580722, Med_Ins
37, (-1.87, -1.37, -15.00), (0.59538, 0.70981, 0.27605, 0.25592), (355.00, 136.00, 82.00), 2.687587, FracturePlate_1x_MedScrewCut1 (1)
37, (3.53, 2.16, -15.00), (-0.55662, -0.76330, -0.32205, -0.06200), (335.00, 150.00, 79.00), 2.996241, FracturePlate_1x_LatScrewCut1 (1)
37, (5.74, 0.28, -15.00), (0.58396, -0.37912, -0.71609, 0.04979), (331.00, 272.00, 216.00), 1.97325, FracturePlate_1x_LatScrewCut1
37, (4.17, 1.10, -15.00), (-0.22886, -0.96765, -0.03969, 0.09844), (353.00, 190.00, 26.00), 1.08849, FracturePlate_1x_MedScrewCut1
38, (-0.18, 0.72, -15.00), (0.23318, -0.66105, 0.32855, -0.63300), (8.00, 89.00, 313.00), 2.534132, Lat_Ins2
38, (-2.77, 0.32, -15.00), (0.25601, 0.43231, 0.42799, -0.75126), (311.00, 319.00, 320.00), 2.039196, Lat_Ins
38, (3.90, 0.65, -15.00), (0.69932, -0.50584, 0.21633, 0.45639), (59.00, 198.00, 262.00), 1.276265, FracturePlate_1x_MedScrewCut1
38, (-0.99, -0.20, -15.00), (-0.39498, -0.65439, -0.51947, 0.38199), (281.00, 208.00, 39.00), 1.605308, Med_Ins
38, (3.92, -0.95, -15.00), (0.07604, 0.12148, -0.71528, -0.68399), (4.00, 344.00, 92.00), 2.316879, FracturePlate_1x_LatScrewCut1
39, (1.38, 2.08, -15.00), (0.09572, -0.75226, 0.50498, 0.41223), (57.00, 254.00, 30.00), 0.8210724, Lat_Ins
39, (4.35, -1.72, -15.00), (-0.68349, 0.08230, -0.70979, 0.14922), (355.00, 87.00, 199.00), 2.79037, FracturePlate_1x_MedScrewCut1
39, (1.79, 2.50, -15.00), (0.30029, -0.65001, -0.64646, -0.26344), (273.00, 241.00, 252.00), 1.133612, Lat_Ins2
39, (5.47, 1.51, -15.00), (-0.46563, -0.72474, 0.04444, 0.50594), (336.00, 238.00, 52.00), 0.7937837, FracturePlate_1x_LatScrewCut1 (1)
41, (-1.09, -0.74, -15.00), (-0.43534, -0.55721, -0.69840, 0.11062), (299.00, 90.00, 137.00), 1.004386, Lat_Ins
41, (-6.91, -1.65, -15.00), (0.92866, 0.17155, -0.01633, 0.32846), (38.00, 174.00, 157.00), 1.259532, Med_Ins
41, (-1.85, -1.01, -15.00), (0.09769, 0.12043, -0.41849, 0.89488), (16.00, 8.00, 311.00), 2.71043, FracturePlate_1x_LatScrewCut1
42, (-2.60, -2.88, -15.00), (0.38760, 0.39265, 0.26124, -0.79205), (305.00, 313.00, 349.00), 2.166553, FracturePlate_1x_LatScrewCut1
42, (-4.41, 1.67, -15.00), (-0.58320, -0.41429, -0.34452, 0.60790), (276.00, 257.00, 38.00), 1.362662, Lat_Ins2
42, (-1.40, 2.51, -15.00), (0.47742, -0.68880, -0.53509, -0.10634), (303.00, 222.00, 267.00), 0.9711597, FracturePlate_1x_MedScrewCut1
42, (1.77, -0.79, -15.00), (-0.33312, -0.65736, -0.62712, 0.25225), (277.00, 135.00, 94.00), 0.6199377, Lat_Ins
44, (-5.76, 2.41, -15.00), (0.45538, 0.30809, 0.08121, 0.83133), (45.00, 56.00, 36.00), 2.000432, Med_Ins
44, (0.22, -1.79, -15.00), (0.32654, -0.41931, -0.60614, 0.59174), (353.00, 296.00, 273.00), 0.6353748, Lat_Ins
45, (6.29, 2.91, -15.00), (-0.45298, -0.64731, -0.34587, 0.50613), (295.00, 234.00, 34.00), 1.682121, Lat_Ins
45, (4.64, 1.24, -15.00), (-0.34507, 0.80838, 0.32471, 0.34929), (310.00, 148.00, 329.00), 0.8035321, FracturePlate_1x_MedScrewCut1 (1)
45, (1.52, 2.96, -15.00), (0.60667, -0.22942, 0.21761, 0.72936), (80.00, 336.00, 13.00), 2.317353, Med_Ins (2)
45, (-2.56, -0.33, -15.00), (0.15258, -0.58617, -0.39984, 0.68793), (345.00, 286.00, 311.00), 1.487031, Lat_Ins2
46, (6.15, 2.24, -15.00), (-0.74995, 0.58382, 0.06246, 0.30468), (328.00, 162.00, 261.00), 1.044441, Lat_Ins
46, (2.82, 0.54, -15.00), (-0.33419, 0.23284, 0.48624, 0.77310), (312.00, 3.00, 63.00), 2.639537, Med_Ins (2)
46, (3.72, 1.31, -15.00), (-0.86533, 0.06651, 0.19085, 0.45865), (305.00, 208.00, 174.00), 0.6270304, FracturePlate_1x_MedScrewCut1
47, (-0.15, 0.02, -15.00), (-0.13296, -0.33415, 0.25300, 0.89814), (356.00, 318.00, 33.00), 2.028807, FracturePlate_1x_LatScrewCut1 (1)
47, (-6.20, 0.81, -15.00), (-0.34410, -0.18563, -0.91229, 0.12194), (335.00, 40.00, 186.00), 0.7766199, FracturePlate_1x_MedScrewCut1 (1)
47, (-3.54, -2.74, -15.00), (-0.31385, 0.58109, -0.25872, -0.70491), (48.00, 281.00, 0.00), 2.341036, FracturePlate_1x_LatScrewCut1
47, (2.46, 2.46, -15.00), (0.14710, -0.55185, 0.51299, 0.64084), (49.00, 302.00, 49.00), 0.7114114, FracturePlate_1x_MedScrewCut1
50, (6.56, -1.04, -15.00), (0.71943, -0.31739, 0.21977, 0.57739), (76.00, 192.00, 237.00), 1.001448, Lat_Ins
50, (4.01, 1.08, -15.00), (-0.14099, -0.51709, 0.18399, -0.82395), (25.00, 62.00, 350.00), 0.8545876, Med_Ins (2)
50, (2.31, -1.45, -15.00), (-0.32163, 0.80092, 0.49516, 0.09949), (301.00, 198.00, 306.00), 1.855537, FracturePlate_1x_LatScrewCut1
50, (-1.83, 0.57, -15.00), (-0.77592, 0.44341, 0.25733, 0.36759), (307.00, 187.00, 236.00), 1.687826, FracturePlate_1x_MedScrewCut1 (1)
51, (5.50, 1.00, -15.00), (0.65859, 0.08885, -0.15613, 0.73074), (82.00, 327.00, 307.00), 1.027408, Lat_Ins
51, (-4.25, 1.40, -15.00), (0.56161, 0.14232, 0.23614, 0.78011), (54.00, 56.00, 64.00), 1.233675, FracturePlate_1x_MedScrewCut1
51, (5.06, 1.38, -15.00), (-0.81104, -0.08887, 0.06469, 0.57457), (293.00, 212.00, 146.00), 2.767055, FracturePlate_1x_LatScrewCut1
51, (4.50, 2.46, -15.00), (0.13328, -0.33121, -0.11865, -0.92653), (341.00, 38.00, 8.00), 2.876956, Lat_Ins2
51, (-1.48, -2.40, -15.00), (0.30858, 0.24093, -0.04253, 0.91920), (36.00, 31.00, 5.00), 1.487455, FracturePlate_1x_MedScrewCut1 (1)
52, (1.56, 2.67, -15.00), (-0.00304, 0.25248, -0.12659, -0.95928), (4.00, 331.00, 14.00), 1.055187, Lat_Ins
52, (-5.94, 0.32, -15.00), (0.40990, -0.89607, 0.10868, -0.13126), (5.00, 161.00, 310.00), 2.847495, Med_Ins (2)
52, (6.13, 0.68, -15.00), (-0.22278, 0.31142, 0.53617, 0.75227), (318.00, 18.00, 64.00), 2.879421, Lat_Ins2
53, (3.09, -2.77, -15.00), (-0.16507, 0.21263, -0.68757, 0.67438), (4.00, 31.00, 270.00), 1.851794, FracturePlate_1x_MedScrewCut1 (1)
53, (3.58, -2.86, -15.00), (0.98532, -0.15336, -0.03346, 0.06705), (7.00, 185.00, 198.00), 1.690769, Lat_Ins
53, (-5.23, -0.88, -15.00), (0.75023, -0.35262, 0.24502, 0.50277), (68.00, 178.00, 229.00), 2.949387, FracturePlate_1x_MedScrewCut1
53, (4.56, 2.74, -15.00), (-0.09221, -0.23818, -0.64379, -0.72132), (350.00, 28.00, 81.00), 0.7259672, Med_Ins
53, (-5.27, -0.87, -15.00), (0.15665, -0.80130, 0.55573, 0.15665), (70.00, 193.00, 347.00), 1.589364, FracturePlate_1x_LatScrewCut1 (1)
56, (-0.60, 2.06, -15.00), (-0.56452, -0.21176, -0.19718, 0.77304), (287.00, 339.00, 347.00), 1.899543, FracturePlate_1x_MedScrewCut1
56, (6.52, 1.07, -15.00), (0.65607, 0.09651, -0.16058, 0.73108), (82.00, 330.00, 309.00), 2.298755, Med_Ins (2)
56, (-1.49, 2.71, -15.00), (-0.29556, -0.67488, 0.63456, -0.23349), (84.00, 215.00, 79.00), 1.665208, Med_Ins
57, (4.68, -1.24, -15.00), (0.52238, 0.43380, -0.56936, 0.46343), (78.00, 292.00, 201.00), 0.7081341, Lat_Ins2
57, (2.26, 2.73, -15.00), (0.72928, -0.03209, -0.16614, 0.66296), (73.00, 257.00, 246.00), 1.143656, FracturePlate_1x_MedScrewCut1
57, (4.33, -2.30, -15.00), (-0.37993, 0.59637, 0.58275, -0.40051), (337.00, 270.00, 272.00), 1.268927, Med_Ins
